dataset,f,policy,op,live,probe,recall,consolidated
sift,0.5,P1-fixed@25000,16000,15396,0.9985,0.9992,0
sift,0.5,P1-fixed@25000,18000,17194,0.9995,0.9989,0
sift,0.5,P1-fixed@25000,20000,18986,0.998,0.9988,0
sift,0.5,P1-fixed@25000,22000,20806,0.9975,0.9987,0
sift,0.5,P1-fixed@25000,24000,22622,0.999,0.999,0
sift,0.5,P1-fixed@25000,26000,24450,0.999,0.9987,1
sift,0.5,P1-fixed@25000,28000,26250,1.0,0.9987,0
sift,0.5,P1-fixed@25000,30000,28012,0.9995,0.9985,0
sift,0.5,P1-fixed@25000,32000,26380,0.9995,0.9987,0
sift,0.5,P1-fixed@25000,34000,24742,0.999,0.9987,0
sift,0.5,P1-fixed@25000,36000,23136,0.9995,0.9987,0
sift,0.5,P1-fixed@25000,38000,21556,0.999,0.9984,0
sift,0.5,P1-fixed@25000,40000,19970,0.999,0.9986,0
sift,0.5,P1-fixed@25000,42000,18374,0.999,0.9989,0
sift,0.5,P1-fixed@25000,44000,16792,0.9985,0.9988,0
sift,0.5,P1-fixed@25000,46000,15202,0.999,0.9984,0
sift,0.5,P1-fixed@25000,48000,13586,0.9985,0.9982,0
sift,0.5,P1-fixed@25000,50000,12054,0.9985,0.9976,0
sift,0.5,P1-fixed@25000,52000,13862,0.998,0.9974,1
sift,0.5,P1-fixed@25000,54000,15678,0.9985,0.9984,0
sift,0.5,P1-fixed@25000,56000,17460,0.9985,0.9983,0
sift,0.5,P1-fixed@25000,58000,19254,0.9975,0.9979,0
sift,0.5,P1-fixed@25000,60000,21062,0.997,0.9983,0
sift,0.5,P1-fixed@25000,62000,22862,0.9975,0.9982,0
sift,0.5,P1-fixed@25000,64000,24646,0.997,0.9981,0
sift,0.5,P1-fixed@25000,66000,26466,0.9965,0.9984,0
sift,0.5,P1-fixed@25000,68000,28264,0.9975,0.9979,0
sift,0.5,P1-fixed@25000,70000,30044,0.998,0.998,0
sift,0.5,P1-fixed@25000,72000,28454,0.998,0.9978,0
sift,0.5,P1-fixed@25000,74000,26832,0.998,0.9976,0
sift,0.5,P1-fixed@25000,76000,25240,0.9975,0.9974,0
sift,0.5,P1-fixed@25000,78000,23648,0.9975,0.9974,1
sift,0.5,P1-fixed@25000,80000,22006,0.997,0.9976,0
sift,0.5,P1-fixed@25000,82000,20400,0.9965,0.9976,0
sift,0.5,P1-fixed@25000,84000,18818,0.9965,0.9978,0
sift,0.5,P1-fixed@25000,86000,17202,0.996,0.9978,0
sift,0.5,P1-fixed@25000,88000,15662,0.997,0.9972,0
sift,0.5,P1-fixed@25000,90000,14066,0.9975,0.9971,0
sift,0.5,P1-fixed@25000,92000,15878,0.9975,0.9976,0
sift,0.5,P1-fixed@25000,94000,17666,0.998,0.9973,0
sift,0.5,P1-fixed@25000,96000,19476,0.997,0.9976,0
sift,0.5,P1-fixed@25000,98000,21240,0.9965,0.9972,0
sift,0.5,P1-fixed@25000,100000,20000,0.997,0.9971,0
sift,0.5,P1-fixed@25000,102000,18000,0.997,0.997,0
sift,0.5,P1-fixed@25000,104000,16000,0.996,0.9971,1
sift,0.5,P1-fixed@25000,106000,14000,0.997,0.9983,0
sift,0.5,P1-fixed@25000,108000,12000,0.997,0.9982,0
sift,0.5,P1-fixed@25000,110000,10000,0.997,0.9979,0
sift,0.5,P1-fixed@10000,12000,11766,0.9995,0.9992,1
sift,0.5,P1-fixed@10000,14000,13578,0.9995,0.999,0
sift,0.5,P1-fixed@10000,16000,15396,0.9995,0.9991,0
sift,0.5,P1-fixed@10000,18000,17194,0.9995,0.9988,0
sift,0.5,P1-fixed@10000,20000,18986,0.998,0.9987,0
sift,0.5,P1-fixed@10000,22000,20806,0.9975,0.9986,1
sift,0.5,P1-fixed@10000,24000,22622,0.9995,0.9988,0
sift,0.5,P1-fixed@10000,26000,24450,0.9995,0.9986,0
sift,0.5,P1-fixed@10000,28000,26250,1.0,0.9983,0
sift,0.5,P1-fixed@10000,30000,28012,0.9995,0.9984,0
sift,0.5,P1-fixed@10000,32000,26380,0.9995,0.9985,1
sift,0.5,P1-fixed@10000,34000,24742,0.999,0.9982,0
sift,0.5,P1-fixed@10000,36000,23136,0.9995,0.9982,0
sift,0.5,P1-fixed@10000,38000,21556,0.999,0.9981,0
sift,0.5,P1-fixed@10000,40000,19970,0.999,0.9984,0
sift,0.5,P1-fixed@10000,42000,18374,0.9985,0.9986,1
sift,0.5,P1-fixed@10000,44000,16792,0.999,0.9988,0
sift,0.5,P1-fixed@10000,46000,15202,0.998,0.9988,0
sift,0.5,P1-fixed@10000,48000,13586,0.998,0.9981,0
sift,0.5,P1-fixed@10000,50000,12054,0.9985,0.998,0
sift,0.5,P1-fixed@10000,52000,13862,0.998,0.9981,1
sift,0.5,P1-fixed@10000,54000,15678,0.998,0.9983,0
sift,0.5,P1-fixed@10000,56000,17460,0.9975,0.9983,0
sift,0.5,P1-fixed@10000,58000,19254,0.9975,0.9986,0
sift,0.5,P1-fixed@10000,60000,21062,0.998,0.9986,0
sift,0.5,P1-fixed@10000,62000,22862,0.998,0.9984,1
sift,0.5,P1-fixed@10000,64000,24646,0.998,0.9982,0
sift,0.5,P1-fixed@10000,66000,26466,0.9975,0.9982,0
sift,0.5,P1-fixed@10000,68000,28264,0.9985,0.9978,0
sift,0.5,P1-fixed@10000,70000,30044,0.998,0.998,0
sift,0.5,P1-fixed@10000,72000,28454,0.998,0.9977,1
sift,0.5,P1-fixed@10000,74000,26832,0.997,0.9975,0
sift,0.5,P1-fixed@10000,76000,25240,0.9975,0.9974,0
sift,0.5,P1-fixed@10000,78000,23648,0.997,0.9973,0
sift,0.5,P1-fixed@10000,80000,22006,0.997,0.9973,0
sift,0.5,P1-fixed@10000,82000,20400,0.9965,0.9972,1
sift,0.5,P1-fixed@10000,84000,18818,0.9975,0.998,0
sift,0.5,P1-fixed@10000,86000,17202,0.9975,0.9978,0
sift,0.5,P1-fixed@10000,88000,15662,0.9985,0.9975,0
sift,0.5,P1-fixed@10000,90000,14066,0.998,0.9975,0
sift,0.5,P1-fixed@10000,92000,15878,0.998,0.998,1
sift,0.5,P1-fixed@10000,94000,17666,0.999,0.9979,0
sift,0.5,P1-fixed@10000,96000,19476,0.998,0.9987,0
sift,0.5,P1-fixed@10000,98000,21240,0.997,0.9989,0
sift,0.5,P1-fixed@10000,100000,20000,0.9965,0.9983,0
sift,0.5,P1-fixed@10000,102000,18000,0.9965,0.9982,1
sift,0.5,P1-fixed@10000,104000,16000,0.9985,0.9986,0
sift,0.5,P1-fixed@10000,106000,14000,0.998,0.9986,0
sift,0.5,P1-fixed@10000,108000,12000,0.9985,0.998,0
sift,0.5,P1-fixed@10000,110000,10000,0.9985,0.9981,0
sift,0.5,P1-fixed@5000,12000,11766,0.9995,0.9992,1
sift,0.5,P1-fixed@5000,14000,13578,0.9995,0.999,0
sift,0.5,P1-fixed@5000,16000,15396,0.9995,0.9991,0
sift,0.5,P1-fixed@5000,18000,17194,0.9995,0.9988,1
sift,0.5,P1-fixed@5000,20000,18986,0.999,0.9988,0
sift,0.5,P1-fixed@5000,22000,20806,0.9985,0.9986,0
sift,0.5,P1-fixed@5000,24000,22622,0.9995,0.9989,1
sift,0.5,P1-fixed@5000,26000,24450,0.9995,0.9988,0
sift,0.5,P1-fixed@5000,28000,26250,1.0,0.9986,0
sift,0.5,P1-fixed@5000,30000,28012,0.9995,0.9986,1
sift,0.5,P1-fixed@5000,32000,26380,0.9995,0.9986,0
sift,0.5,P1-fixed@5000,34000,24742,0.9995,0.9987,0
sift,0.5,P1-fixed@5000,36000,23136,1.0,0.9987,1
sift,0.5,P1-fixed@5000,38000,21556,0.999,0.9987,0
sift,0.5,P1-fixed@5000,40000,19970,0.999,0.9986,0
sift,0.5,P1-fixed@5000,42000,18374,0.9995,0.9983,1
sift,0.5,P1-fixed@5000,44000,16792,0.9985,0.9989,0
sift,0.5,P1-fixed@5000,46000,15202,0.998,0.9988,0
sift,0.5,P1-fixed@5000,48000,13586,0.9975,0.9983,1
sift,0.5,P1-fixed@5000,50000,12054,0.999,0.9985,0
sift,0.5,P1-fixed@5000,52000,13862,0.999,0.9988,0
sift,0.5,P1-fixed@5000,54000,15678,0.999,0.9987,1
sift,0.5,P1-fixed@5000,56000,17460,0.999,0.9989,0
sift,0.5,P1-fixed@5000,58000,19254,0.9985,0.9988,0
sift,0.5,P1-fixed@5000,60000,21062,0.9985,0.999,1
sift,0.5,P1-fixed@5000,62000,22862,0.999,0.9985,0
sift,0.5,P1-fixed@5000,64000,24646,0.999,0.9982,0
sift,0.5,P1-fixed@5000,66000,26466,0.9985,0.9982,1
sift,0.5,P1-fixed@5000,68000,28264,0.9995,0.9977,0
sift,0.5,P1-fixed@5000,70000,30044,0.9995,0.9977,0
sift,0.5,P1-fixed@5000,72000,28454,0.9995,0.9977,1
sift,0.5,P1-fixed@5000,74000,26832,0.998,0.9975,0
sift,0.5,P1-fixed@5000,76000,25240,0.9985,0.9976,0
sift,0.5,P1-fixed@5000,78000,23648,0.998,0.9978,1
sift,0.5,P1-fixed@5000,80000,22006,0.9945,0.998,0
sift,0.5,P1-fixed@5000,82000,20400,0.9945,0.9979,0
sift,0.5,P1-fixed@5000,84000,18818,0.994,0.998,1
sift,0.5,P1-fixed@5000,86000,17202,0.9985,0.9985,0
sift,0.5,P1-fixed@5000,88000,15662,0.998,0.9981,0
sift,0.5,P1-fixed@5000,90000,14066,0.998,0.9982,1
sift,0.5,P1-fixed@5000,92000,15878,0.9985,0.9985,0
sift,0.5,P1-fixed@5000,94000,17666,0.9985,0.9985,0
sift,0.5,P1-fixed@5000,96000,19476,0.998,0.9985,1
sift,0.5,P1-fixed@5000,98000,21240,0.9975,0.9988,0
sift,0.5,P1-fixed@5000,100000,20000,0.9975,0.9987,0
sift,0.5,P1-fixed@5000,102000,18000,0.998,0.9986,1
sift,0.5,P1-fixed@5000,104000,16000,0.998,0.9985,0
sift,0.5,P1-fixed@5000,106000,14000,0.998,0.9985,0
sift,0.5,P1-fixed@5000,108000,12000,0.9985,0.9984,1
sift,0.5,P1-fixed@5000,110000,10000,0.9995,0.999,0
sift,0.5,P1-fixed@2500,12000,11766,0.9995,0.9992,1
sift,0.5,P1-fixed@2500,14000,13578,0.9995,0.999,0
sift,0.5,P1-fixed@2500,16000,15396,0.9995,0.9991,1
sift,0.5,P1-fixed@2500,18000,17194,0.9995,0.9988,0
sift,0.5,P1-fixed@2500,20000,18986,0.999,0.9988,1
sift,0.5,P1-fixed@2500,22000,20806,0.9985,0.9986,0
sift,0.5,P1-fixed@2500,24000,22622,0.9995,0.9988,1
sift,0.5,P1-fixed@2500,26000,24450,0.9995,0.9988,0
sift,0.5,P1-fixed@2500,28000,26250,1.0,0.9986,1
sift,0.5,P1-fixed@2500,30000,28012,0.999,0.9985,0
sift,0.5,P1-fixed@2500,32000,26380,0.999,0.9986,1
sift,0.5,P1-fixed@2500,34000,24742,0.999,0.9979,0
sift,0.5,P1-fixed@2500,36000,23136,0.9995,0.9979,1
sift,0.5,P1-fixed@2500,38000,21556,0.9995,0.9985,0
sift,0.5,P1-fixed@2500,40000,19970,0.9995,0.9984,1
sift,0.5,P1-fixed@2500,42000,18374,0.999,0.9986,0
sift,0.5,P1-fixed@2500,44000,16792,0.999,0.9986,1
sift,0.5,P1-fixed@2500,46000,15202,0.9995,0.9987,0
sift,0.5,P1-fixed@2500,48000,13586,0.998,0.9982,1
sift,0.5,P1-fixed@2500,50000,12054,0.9985,0.9985,0
sift,0.5,P1-fixed@2500,52000,13862,0.999,0.9985,1
sift,0.5,P1-fixed@2500,54000,15678,0.999,0.9987,0
sift,0.5,P1-fixed@2500,56000,17460,0.998,0.9986,1
sift,0.5,P1-fixed@2500,58000,19254,0.9975,0.9985,0
sift,0.5,P1-fixed@2500,60000,21062,0.9975,0.9987,1
sift,0.5,P1-fixed@2500,62000,22862,0.9985,0.9985,0
sift,0.5,P1-fixed@2500,64000,24646,0.9985,0.9981,1
sift,0.5,P1-fixed@2500,66000,26466,0.998,0.9982,0
sift,0.5,P1-fixed@2500,68000,28264,0.999,0.9977,1
sift,0.5,P1-fixed@2500,70000,30044,0.999,0.9978,0
sift,0.5,P1-fixed@2500,72000,28454,0.999,0.9975,1
sift,0.5,P1-fixed@2500,74000,26832,0.9985,0.9972,0
sift,0.5,P1-fixed@2500,76000,25240,0.999,0.997,1
sift,0.5,P1-fixed@2500,78000,23648,0.999,0.9974,0
sift,0.5,P1-fixed@2500,80000,22006,0.999,0.9973,1
sift,0.5,P1-fixed@2500,82000,20400,0.999,0.9974,0
sift,0.5,P1-fixed@2500,84000,18818,0.9985,0.9974,1
sift,0.5,P1-fixed@2500,86000,17202,1.0,0.998,0
sift,0.5,P1-fixed@2500,88000,15662,0.999,0.9978,1
sift,0.5,P1-fixed@2500,90000,14066,0.999,0.9978,0
sift,0.5,P1-fixed@2500,92000,15878,0.999,0.9981,1
sift,0.5,P1-fixed@2500,94000,17666,0.998,0.9983,0
sift,0.5,P1-fixed@2500,96000,19476,0.9965,0.9986,1
sift,0.5,P1-fixed@2500,98000,21240,0.998,0.9986,0
sift,0.5,P1-fixed@2500,100000,20000,0.9985,0.9986,1
sift,0.5,P1-fixed@2500,102000,18000,0.997,0.9981,0
sift,0.5,P1-fixed@2500,104000,16000,0.997,0.9981,1
sift,0.5,P1-fixed@2500,106000,14000,0.9985,0.9984,0
sift,0.5,P1-fixed@2500,108000,12000,0.999,0.9983,1
sift,0.5,P1-fixed@2500,110000,10000,0.999,0.9985,0
sift,0.5,P2-signal@0.004,12000,11766,0.9995,0.9992,0
sift,0.5,P2-signal@0.004,14000,13578,0.999,0.9989,0
sift,0.5,P2-signal@0.004,16000,15396,0.9985,0.9992,0
sift,0.5,P2-signal@0.004,18000,17194,0.9995,0.9989,0
sift,0.5,P2-signal@0.004,20000,18986,0.998,0.9988,0
sift,0.5,P2-signal@0.004,22000,20806,0.9975,0.9987,0
sift,0.5,P2-signal@0.004,24000,22622,0.999,0.999,0
sift,0.5,P2-signal@0.004,26000,24450,0.999,0.9987,0
sift,0.5,P2-signal@0.004,28000,26250,1.0,0.9985,0
sift,0.5,P2-signal@0.004,30000,28012,0.9995,0.9984,0
sift,0.5,P2-signal@0.004,32000,26380,0.9995,0.9985,0
sift,0.5,P2-signal@0.004,34000,24742,0.999,0.9985,0
sift,0.5,P2-signal@0.004,36000,23136,0.9995,0.9986,0
sift,0.5,P2-signal@0.004,38000,21556,0.9995,0.9983,0
sift,0.5,P2-signal@0.004,40000,19970,0.9995,0.9984,0
sift,0.5,P2-signal@0.004,42000,18374,0.9995,0.9986,0
sift,0.5,P2-signal@0.004,44000,16792,0.999,0.9984,0
sift,0.5,P2-signal@0.004,46000,15202,0.999,0.9982,0
sift,0.5,P2-signal@0.004,48000,13586,0.998,0.9979,0
sift,0.5,P2-signal@0.004,50000,12054,0.9975,0.9975,0
sift,0.5,P2-signal@0.004,52000,13862,0.998,0.9972,0
sift,0.5,P2-signal@0.004,54000,15678,0.9985,0.9974,0
sift,0.5,P2-signal@0.004,56000,17460,0.998,0.9978,0
sift,0.5,P2-signal@0.004,58000,19254,0.9975,0.998,0
sift,0.5,P2-signal@0.004,60000,21062,0.9985,0.9981,0
sift,0.5,P2-signal@0.004,62000,22862,0.999,0.9977,0
sift,0.5,P2-signal@0.004,64000,24646,0.998,0.9971,0
sift,0.5,P2-signal@0.004,66000,26466,0.9975,0.9969,0
sift,0.5,P2-signal@0.004,68000,28264,0.9975,0.9969,0
sift,0.5,P2-signal@0.004,70000,30044,0.998,0.9969,0
sift,0.5,P2-signal@0.004,72000,28454,0.998,0.9968,0
sift,0.5,P2-signal@0.004,74000,26832,0.998,0.9961,0
sift,0.5,P2-signal@0.004,76000,25240,0.9975,0.9957,0
sift,0.5,P2-signal@0.004,78000,23648,0.9975,0.9947,0
sift,0.5,P2-signal@0.004,80000,22006,0.998,0.9952,0
sift,0.5,P2-signal@0.004,82000,20400,0.9985,0.995,0
sift,0.5,P2-signal@0.004,84000,18818,0.9975,0.9952,0
sift,0.5,P2-signal@0.004,86000,17202,0.9975,0.9943,0
sift,0.5,P2-signal@0.004,88000,15662,0.996,0.9933,0
sift,0.5,P2-signal@0.004,90000,14066,0.9955,0.9921,1
sift,0.5,P2-signal@0.004,92000,15878,0.9965,0.9972,0
sift,0.5,P2-signal@0.004,94000,17666,0.997,0.9974,0
sift,0.5,P2-signal@0.004,96000,19476,0.996,0.9969,0
sift,0.5,P2-signal@0.004,98000,21240,0.996,0.9972,0
sift,0.5,P2-signal@0.004,100000,20000,0.9965,0.9973,0
sift,0.5,P2-signal@0.004,102000,18000,0.997,0.9972,0
sift,0.5,P2-signal@0.004,104000,16000,0.997,0.9972,0
sift,0.5,P2-signal@0.004,106000,14000,0.9975,0.9972,0
sift,0.5,P2-signal@0.004,108000,12000,0.9975,0.9966,0
sift,0.5,P2-signal@0.004,110000,10000,0.997,0.9965,0
sift,0.5,P2-signal@0.008,12000,11766,0.9995,0.9992,0
sift,0.5,P2-signal@0.008,14000,13578,0.999,0.9989,0
sift,0.5,P2-signal@0.008,16000,15396,0.9985,0.9992,0
sift,0.5,P2-signal@0.008,18000,17194,0.9995,0.9989,0
sift,0.5,P2-signal@0.008,20000,18986,0.998,0.9988,0
sift,0.5,P2-signal@0.008,22000,20806,0.9975,0.9987,0
sift,0.5,P2-signal@0.008,24000,22622,0.999,0.999,0
sift,0.5,P2-signal@0.008,26000,24450,0.999,0.9987,0
sift,0.5,P2-signal@0.008,28000,26250,1.0,0.9985,0
sift,0.5,P2-signal@0.008,30000,28012,0.9995,0.9984,0
sift,0.5,P2-signal@0.008,32000,26380,0.9995,0.9985,0
sift,0.5,P2-signal@0.008,34000,24742,0.999,0.9985,0
sift,0.5,P2-signal@0.008,36000,23136,0.9995,0.9986,0
sift,0.5,P2-signal@0.008,38000,21556,0.9995,0.9983,0
sift,0.5,P2-signal@0.008,40000,19970,0.9995,0.9984,0
sift,0.5,P2-signal@0.008,42000,18374,0.9995,0.9986,0
sift,0.5,P2-signal@0.008,44000,16792,0.999,0.9984,0
sift,0.5,P2-signal@0.008,46000,15202,0.999,0.9982,0
sift,0.5,P2-signal@0.008,48000,13586,0.998,0.9979,0
sift,0.5,P2-signal@0.008,50000,12054,0.9975,0.9975,0
sift,0.5,P2-signal@0.008,52000,13862,0.998,0.9972,0
sift,0.5,P2-signal@0.008,54000,15678,0.9985,0.9974,0
sift,0.5,P2-signal@0.008,56000,17460,0.998,0.9978,0
sift,0.5,P2-signal@0.008,58000,19254,0.9975,0.998,0
sift,0.5,P2-signal@0.008,60000,21062,0.9985,0.9981,0
sift,0.5,P2-signal@0.008,62000,22862,0.999,0.9977,0
sift,0.5,P2-signal@0.008,64000,24646,0.998,0.9971,0
sift,0.5,P2-signal@0.008,66000,26466,0.9975,0.9969,0
sift,0.5,P2-signal@0.008,68000,28264,0.9975,0.9969,0
sift,0.5,P2-signal@0.008,70000,30044,0.998,0.9969,0
sift,0.5,P2-signal@0.008,72000,28454,0.998,0.9968,0
sift,0.5,P2-signal@0.008,74000,26832,0.998,0.9961,0
sift,0.5,P2-signal@0.008,76000,25240,0.9975,0.9957,0
sift,0.5,P2-signal@0.008,78000,23648,0.9975,0.9947,0
sift,0.5,P2-signal@0.008,80000,22006,0.998,0.9952,0
sift,0.5,P2-signal@0.008,82000,20400,0.9985,0.995,0
sift,0.5,P2-signal@0.008,84000,18818,0.9975,0.9952,0
sift,0.5,P2-signal@0.008,86000,17202,0.9975,0.9943,0
sift,0.5,P2-signal@0.008,88000,15662,0.996,0.9933,0
sift,0.5,P2-signal@0.008,90000,14066,0.9955,0.9921,0
sift,0.5,P2-signal@0.008,92000,15878,0.995,0.994,0
sift,0.5,P2-signal@0.008,94000,17666,0.9955,0.9951,0
sift,0.5,P2-signal@0.008,96000,19476,0.9945,0.9943,0
sift,0.5,P2-signal@0.008,98000,21240,0.9955,0.9949,0
sift,0.5,P2-signal@0.008,100000,20000,0.9955,0.9942,0
sift,0.5,P2-signal@0.008,102000,18000,0.9935,0.9936,0
sift,0.5,P2-signal@0.008,104000,16000,0.9915,0.991,1
sift,0.5,P2-signal@0.008,106000,14000,0.9965,0.9945,0
sift,0.5,P2-signal@0.008,108000,12000,0.9945,0.9941,0
sift,0.5,P2-signal@0.008,110000,10000,0.9945,0.9936,0
sift,0.5,P2-signal@0.015,12000,11766,0.9995,0.9992,0
sift,0.5,P2-signal@0.015,14000,13578,0.999,0.9989,0
sift,0.5,P2-signal@0.015,16000,15396,0.9985,0.9992,0
sift,0.5,P2-signal@0.015,18000,17194,0.9995,0.9989,0
sift,0.5,P2-signal@0.015,20000,18986,0.998,0.9988,0
sift,0.5,P2-signal@0.015,22000,20806,0.9975,0.9987,0
sift,0.5,P2-signal@0.015,24000,22622,0.999,0.999,0
sift,0.5,P2-signal@0.015,26000,24450,0.999,0.9987,0
sift,0.5,P2-signal@0.015,28000,26250,1.0,0.9985,0
sift,0.5,P2-signal@0.015,30000,28012,0.9995,0.9984,0
sift,0.5,P2-signal@0.015,32000,26380,0.9995,0.9985,0
sift,0.5,P2-signal@0.015,34000,24742,0.999,0.9985,0
sift,0.5,P2-signal@0.015,36000,23136,0.9995,0.9986,0
sift,0.5,P2-signal@0.015,38000,21556,0.9995,0.9983,0
sift,0.5,P2-signal@0.015,40000,19970,0.9995,0.9984,0
sift,0.5,P2-signal@0.015,42000,18374,0.9995,0.9986,0
sift,0.5,P2-signal@0.015,44000,16792,0.999,0.9984,0
sift,0.5,P2-signal@0.015,46000,15202,0.999,0.9982,0
sift,0.5,P2-signal@0.015,48000,13586,0.998,0.9979,0
sift,0.5,P2-signal@0.015,50000,12054,0.9975,0.9975,0
sift,0.5,P2-signal@0.015,52000,13862,0.998,0.9972,0
sift,0.5,P2-signal@0.015,54000,15678,0.9985,0.9974,0
sift,0.5,P2-signal@0.015,56000,17460,0.998,0.9978,0
sift,0.5,P2-signal@0.015,58000,19254,0.9975,0.998,0
sift,0.5,P2-signal@0.015,60000,21062,0.9985,0.9981,0
sift,0.5,P2-signal@0.015,62000,22862,0.999,0.9977,0
sift,0.5,P2-signal@0.015,64000,24646,0.998,0.9971,0
sift,0.5,P2-signal@0.015,66000,26466,0.9975,0.9969,0
sift,0.5,P2-signal@0.015,68000,28264,0.9975,0.9969,0
sift,0.5,P2-signal@0.015,70000,30044,0.998,0.9969,0
sift,0.5,P2-signal@0.015,72000,28454,0.998,0.9968,0
sift,0.5,P2-signal@0.015,74000,26832,0.998,0.9961,0
sift,0.5,P2-signal@0.015,76000,25240,0.9975,0.9957,0
sift,0.5,P2-signal@0.015,78000,23648,0.9975,0.9947,0
sift,0.5,P2-signal@0.015,80000,22006,0.998,0.9952,0
sift,0.5,P2-signal@0.015,82000,20400,0.9985,0.995,0
sift,0.5,P2-signal@0.015,84000,18818,0.9975,0.9952,0
sift,0.5,P2-signal@0.015,86000,17202,0.9975,0.9943,0
sift,0.5,P2-signal@0.015,88000,15662,0.996,0.9933,0
sift,0.5,P2-signal@0.015,90000,14066,0.9955,0.9921,0
sift,0.5,P2-signal@0.015,92000,15878,0.995,0.994,0
sift,0.5,P2-signal@0.015,94000,17666,0.9955,0.9951,0
sift,0.5,P2-signal@0.015,96000,19476,0.9945,0.9943,0
sift,0.5,P2-signal@0.015,98000,21240,0.9955,0.9949,0
sift,0.5,P2-signal@0.015,100000,20000,0.9955,0.9942,0
sift,0.5,P2-signal@0.015,102000,18000,0.9935,0.9936,0
sift,0.5,P2-signal@0.015,104000,16000,0.9915,0.991,0
sift,0.5,P2-signal@0.015,106000,14000,0.9845,0.9842,1
sift,0.5,P2-signal@0.015,108000,12000,0.9935,0.9943,0
sift,0.5,P2-signal@0.015,110000,10000,0.994,0.994,0
sift,0.5,P2-signal@0.030,12000,11766,0.9995,0.9992,0
sift,0.5,P2-signal@0.030,14000,13578,0.999,0.9989,0
sift,0.5,P2-signal@0.030,16000,15396,0.9985,0.9992,0
sift,0.5,P2-signal@0.030,18000,17194,0.9995,0.9989,0
sift,0.5,P2-signal@0.030,20000,18986,0.998,0.9988,0
sift,0.5,P2-signal@0.030,22000,20806,0.9975,0.9987,0
sift,0.5,P2-signal@0.030,24000,22622,0.999,0.999,0
sift,0.5,P2-signal@0.030,26000,24450,0.999,0.9987,0
sift,0.5,P2-signal@0.030,28000,26250,1.0,0.9985,0
sift,0.5,P2-signal@0.030,30000,28012,0.9995,0.9984,0
sift,0.5,P2-signal@0.030,32000,26380,0.9995,0.9985,0
sift,0.5,P2-signal@0.030,34000,24742,0.999,0.9985,0
